task_id,tag,position,layer,top1_token,top1_prob,top2_token,top2_prob,top3_token,top3_prob,top4_token,top4_prob,top5_token,top5_prob
13,SingleAgent,18,19,essentially,0.032,有点,0.017,supposed,0.011,:,0.008,basically,0.007
13,SingleAgent,18,20,essentially,0.183,basically,0.043,有点,0.023,/is,0.022,supposed,0.019
13,SingleAgent,18,21,essentially,0.281,basically,0.151,/is,0.076,supposed,0.019,about,0.014
13,SingleAgent,18,22,/is,0.303,essentially,0.092,about,0.056,关于,0.049,basically,0.034
13,SingleAgent,18,23,supposed,0.361,about,0.133,meant,0.091,ssue,0.071,basically,0.041
13,SingleAgent,18,24,about,0.848,asking,0.048,关于,0.033,supposed,0.014,how,0.014
13,SingleAgent,18,25,about,0.598,asking,0.361,supposed,0.03,asked,0.004,問,0.004
13,SingleAgent,18,26,about,0.902,asking,0.095,关于,0.001,問,0.0,asked,0.0
13,SingleAgent,18,27,about,0.98,asking,0.018,关于,0.0,:,0.0,supposed,0.0
13,SingleAgent,18,28,about,0.926,asking,0.076,关于,0.0,asked,0.0,asking,0.0
13,SingleAgent,18,29,about,1.0,关于,0.0,asking,0.0,about,0.0,關於,0.0
13,SingleAgent,18,30,about,0.992,asking,0.007,关于,0.0,问,0.0,asking,0.0
13,SingleAgent,18,31,asking,1.0,about,0.0,asking,0.0,asks,0.0,问,0.0
13,SingleAgent,18,32,asking,1.0,about,0.0,问,0.0,asks,0.0,about,0.0
13,SingleAgent,18,33,asking,1.0,about,0.0,asking,0.0,about,0.0,asks,0.0
13,SingleAgent,18,34,about,0.98,asking,0.018,about,0.0,关于,0.0,asking,0.0
13,SingleAgent,18,35,about,0.879,asking,0.119,关于,0.0,about,0.0,!,0.0
13,SingleAgent,18,36,about,1.0,asking,0.0,#,0.0,"""",0.0,!,0.0
13,SingleAgent,19,0,asant,0.0,ypass,0.0,kap,0.0,ONO,0.0,_upd,0.0
13,SingleAgent,19,1,sembl,0.0,nd,0.0,此事,0.0,ond,0.0,#else,0.0
13,SingleAgent,19,2,等原因,0.0,ưng,0.0,иг,0.0,lasc,0.0,衔接,0.0
13,SingleAgent,19,3,成败,0.0,另外一个,0.0,boarding,0.0,某种,0.0,什么事,0.0
13,SingleAgent,19,4,成败,0.0,-looking,0.0,如何,0.0,此事,0.0,boarding,0.0
13,SingleAgent,19,5,eld,0.0,成败,0.0,了一下,0.0,IfExists,0.0,Coach,0.0
13,SingleAgent,19,6,如何,0.0,的是,0.0,alc,0.0,eld,0.0,如何去,0.0
13,SingleAgent,19,7,如何,0.001,的是,0.001,eld,0.001,什么呢,0.0,这个问题,0.0
13,SingleAgent,19,8,的是,0.002,如何,0.001,什么呢,0.001,eld,0.001,如何去,0.001
13,SingleAgent,19,9,的是,0.004,如何,0.002,eld,0.001,什么呢,0.001,如何去,0.001
13,SingleAgent,19,10,如何,0.003,的是,0.003,这个问题,0.001,如何去,0.001,什么呢,0.001
13,SingleAgent,19,11,如何,0.006,的是,0.005,什么呢,0.003,这个问题,0.002,了一下,0.002
13,SingleAgent,19,12,如何,0.009,的是,0.005,什么呢,0.005,osit,0.003,whether,0.003
13,SingleAgent,19,13,如何,0.011,的是,0.009,什么呢,0.004,whether,0.004,这个问题,0.004
13,SingleAgent,19,14,的是,0.015,如何,0.015,什么呢,0.008,这个问题,0.004,osit,0.003
13,SingleAgent,19,15,如何,0.017,什么呢,0.01,的是,0.005,osit,0.003,如何去,0.002
13,SingleAgent,19,16,如何,0.018,什么呢,0.008,的是,0.004,osit,0.003,某个,0.003
13,SingleAgent,19,17,如何,0.018,什么呢,0.005,某个,0.004,的是,0.004,某种,0.003
13,SingleAgent,19,18,如何,0.016,某个,0.012,某种,0.009,做一个,0.007,什么呢,0.007
13,SingleAgent,19,19,如何,0.016,finding,0.011,某种,0.01,某个,0.01,utilizing,0.005
13,SingleAgent,19,20,如何,0.046,finding,0.038,某种,0.015,什么呢,0.014,whether,0.01
13,SingleAgent,19,21,finding,0.111,某种,0.098,如何,0.032,whether,0.03,即将到来,0.026
13,SingleAgent,19,22,finding,0.436,如何,0.171,how,0.041,finding,0.036,calculating,0.028
13,SingleAgent,19,23,finding,0.746,how,0.069,calculating,0.061,finding,0.021,estimating,0.019
13,SingleAgent,19,24,how,0.867,finding,0.117,如何,0.008,calculating,0.004,determining,0.003
13,SingleAgent,19,25,finding,0.914,calculating,0.059,determining,0.021,how,0.002,找出,0.001
13,SingleAgent,19,26,calculating,0.754,finding,0.216,determining,0.029,calculate,0.0,找出,0.0
13,SingleAgent,19,27,calculating,0.984,finding,0.014,determining,0.001,calculate,0.0,Calculate,0.0
13,SingleAgent,19,28,calculating,0.926,finding,0.059,determining,0.013,calculate,0.0,Calculate,0.0
13,SingleAgent,19,29,finding,0.98,determining,0.018,calculating,0.0,找出,0.0,finding,0.0
13,SingleAgent,19,30,finding,0.953,determining,0.047,calculating,0.0,determine,0.0,find,0.0
13,SingleAgent,19,31,finding,1.0,determining,0.0,calculating,0.0,finding,0.0,find,0.0
13,SingleAgent,19,32,finding,1.0,determining,0.0,finding,0.0,find,0.0,Finding,0.0
13,SingleAgent,19,33,finding,1.0,find,0.0,finding,0.0,找,0.0,Finding,0.0
13,SingleAgent,19,34,finding,1.0,finding,0.0,Finding,0.0,find,0.0,找,0.0
13,SingleAgent,19,35,finding,1.0,finding,0.0,Finding,0.0,找,0.0,calculating,0.0
13,SingleAgent,19,36,finding,1.0,calculating,0.0,#,0.0,"""",0.0,!,0.0
13,SingleAgent,20,0,Heard,0.0,spare,0.0,toolbar,0.0,Ced,0.0,replicate,0.0
13,SingleAgent,20,1,此项,0.0,续约,0.0,ly,0.0,altogether,0.0,另外一个,0.0
13,SingleAgent,20,2,续约,0.0,сразу,0.0,而不是,0.0,名额,0.0,bunker,0.0
13,SingleAgent,20,3,合适,0.0,数额,0.0,此项,0.0,续约,0.0,сразу,0.0
13,SingleAgent,20,4,真相,0.0,kiếm,0.0,此项,0.0,合适,0.0,不了,0.0
13,SingleAgent,20,5,不了,0.0,だけで,0.0,并,0.0,真相,0.0,kiếm,0.0
13,SingleAgent,20,6,不了,0.0,/loading,0.0,并,0.0,だけで,0.0,出来的,0.0
13,SingleAgent,20,7,真相,0.0,kiếm,0.0,anew,0.0,/ex,0.0,踪,0.0
13,SingleAgent,20,8,真相,0.001,べき,0.001,/ex,0.001,踪,0.001,anew,0.001
13,SingleAgent,20,9,踪,0.002,/ex,0.001,真相,0.001,べき,0.001,anew,0.001
13,SingleAgent,20,10,踪,0.004,/ex,0.002,出来的,0.001,真相,0.001,べき,0.001
13,SingleAgent,20,11,/ex,0.005,べき,0.003,踪,0.003,真相,0.003,/rem,0.003
13,SingleAgent,20,12,べき,0.006,/ex,0.005,真相,0.005,踪,0.003,anew,0.002
13,SingleAgent,20,13,真相,0.008,べき,0.007,/ex,0.006,anew,0.003,/access,0.003
13,SingleAgent,20,14,真相,0.015,/ex,0.009,べき,0.005,anew,0.003,/upload,0.003
13,SingleAgent,20,15,べき,0.01,真相,0.009,什么样的,0.003,/ex,0.003,anew,0.002
13,SingleAgent,20,16,べき,0.011,什么样的,0.005,/get,0.005,一个新的,0.004,/ex,0.004
13,SingleAgent,20,17,/get,0.007,べき,0.007,anew,0.005,什么样的,0.004,真相,0.004
13,SingleAgent,20,18,べき,0.025,/get,0.01,某种,0.007,anew,0.006,什么样的,0.005
13,SingleAgent,20,19,べき,0.036,踪,0.013,anew,0.011,一个新的,0.01,/get,0.009
13,SingleAgent,20,20,/upload,0.032,べき,0.03,一个新的,0.025,真相,0.015,anew,0.013
13,SingleAgent,20,21,/get,0.018,某种,0.018,/upload,0.016,abi,0.014,/save,0.013
13,SingleAgent,20,22,ró,0.052,/control,0.032,べき,0.025,/rem,0.021,/upload,0.013
13,SingleAgent,20,23,之旅,0.163,ró,0.077,ANSW,0.072,どれ,0.05,"""~/",0.047
13,SingleAgent,20,24,どれ,0.262,whether,0.14,the,0.14,ANSW,0.096,/rem,0.058
13,SingleAgent,20,25,concentration,0.953,the,0.042,どれ,0.001,ANSW,0.0,浓度,0.0
13,SingleAgent,20,26,the,0.98,concentration,0.018,浓度,0.0,—or,0.0,/count,0.0
13,SingleAgent,20,27,concentration,1.0,the,0.001,浓度,0.0,concentrations,0.0,chloride,0.0
13,SingleAgent,20,28,concentration,1.0,the,0.0,浓度,0.0,concentrations,0.0,out,0.0
13,SingleAgent,20,29,concentration,1.0,the,0.0,concentrations,0.0,浓度,0.0,Concent,0.0
13,SingleAgent,20,30,concentration,1.0,浓度,0.0,concentrations,0.0,the,0.0,Concent,0.0
13,SingleAgent,20,31,concentration,1.0,concentrations,0.0,Concent,0.0,浓度,0.0,the,0.0
13,SingleAgent,20,32,concentration,1.0,Concent,0.0,concentrations,0.0,the,0.0,浓度,0.0
13,SingleAgent,20,33,concentration,0.73,the,0.27,Concent,0.0,concentrations,0.0,浓度,0.0
13,SingleAgent,20,34,the,1.0,concentration,0.0,calcium,0.0,concentrations,0.0,Concent,0.0
13,SingleAgent,20,35,the,1.0,calcium,0.0,Calcium,0.0,concentration,0.0,钙,0.0
13,SingleAgent,20,36,the,1.0,#,0.0,!,0.0,$,0.0,"""",0.0
13,SingleAgent,21,0,本报,0.0,complexion,0.0,和社会,0.0,字号,0.0,interviewed,0.0
13,SingleAgent,21,1,相应,0.0,部位,0.0,辖区内,0.0,另外一个,0.0,部长,0.0
13,SingleAgent,21,2,相应,0.0,сразу,0.0,部长,0.0,另外一个,0.0,部位,0.0
13,SingleAgent,21,3,相应,0.0,部长,0.0,\,0.0,сразу,0.0,而不是,0.0
13,SingleAgent,21,4,相应,0.0,部长,0.0,сразу,0.0,\,0.0,部位,0.0
13,SingleAgent,21,5,相应,0.0,当时的,0.0,部长,0.0,сразу,0.0,.prepend,0.0
13,SingleAgent,21,6,相应,0.0,当时的,0.0,dangling,0.0,eventual,0.0,部长,0.0
13,SingleAgent,21,7,相应,0.0,equivalent,0.0,dangling,0.0,alist,0.0,authoritative,0.0
13,SingleAgent,21,8,相应,0.0,对自己,0.0,LIB,0.0,exact,0.0,odore,0.0
13,SingleAgent,21,9,相应,0.0,nearest,0.0,odore,0.0,对自己,0.0,closest,0.0
13,SingleAgent,21,10,相应,0.0,minimum,0.0,odore,0.0,范围内,0.0,起点,0.0
13,SingleAgent,21,11,odore,0.001,相应,0.001,equivalence,0.0,minimum,0.0,maximum,0.0
13,SingleAgent,21,12,odore,0.003,optimum,0.001,approximate,0.0,Springs,0.0,concentration,0.0
13,SingleAgent,21,13,odore,0.002,maximum,0.001,following,0.001,approximate,0.001,minimum,0.001
13,SingleAgent,21,14,maximum,0.001,approximate,0.001,corresponding,0.001,relative,0.001,odore,0.001
13,SingleAgent,21,15,equilibrium,0.003,odore,0.001,maximum,0.001,values,0.001,following,0.001
13,SingleAgent,21,16,equilibrium,0.006,odore,0.003,following,0.001,concentration,0.001,additional,0.001
13,SingleAgent,21,17,odore,0.002,equilibrium,0.002,following,0.002,concentration,0.001,maximum,0.001
13,SingleAgent,21,18,equilibrium,0.004,odore,0.002,�,0.002,unknow,0.002,rate,0.002
13,SingleAgent,21,19,equilibrium,0.011,minimum,0.009,odore,0.008,Bindable,0.006,Minimum,0.004
13,SingleAgent,21,20,odore,0.038,equilibrium,0.016,following,0.015,Bindable,0.008,onomy,0.007
13,SingleAgent,21,21,equilibrium,0.051,odore,0.037,rate,0.022,potential,0.009,following,0.009
13,SingleAgent,21,22,odore,0.073,equilibrium,0.013,potential,0.01,remaining,0.009,approximate,0.009
13,SingleAgent,21,23,odore,0.396,"""~/",0.029,'~/,0.014,actual,0.013,transformation,0.008
13,SingleAgent,21,24,concentration,0.812,amount,0.16,odore,0.007,rate,0.003,equilibrium,0.002
13,SingleAgent,21,25,concentration,1.0,浓度,0.0,amount,0.0,equilibrium,0.0,concentrations,0.0
13,SingleAgent,21,26,concentration,1.0,浓度,0.0,amount,0.0,dissolved,0.0,equilibrium,0.0
13,SingleAgent,21,27,concentration,1.0,浓度,0.0,concentrations,0.0,amount,0.0,dissolved,0.0
13,SingleAgent,21,28,concentration,1.0,浓度,0.0,concentrations,0.0,equilibrium,0.0,dissolved,0.0
13,SingleAgent,21,29,concentration,1.0,浓度,0.0,concentrations,0.0,Concent,0.0,equilibrium,0.0
13,SingleAgent,21,30,concentration,1.0,浓度,0.0,concentrations,0.0,Concent,0.0,濃,0.0
13,SingleAgent,21,31,concentration,1.0,浓度,0.0,Concent,0.0,concentrations,0.0,!,0.0
13,SingleAgent,21,32,concentration,1.0,Concent,0.0,浓度,0.0,concentrations,0.0,!,0.0
13,SingleAgent,21,33,concentration,1.0,Concent,0.0,浓度,0.0,"""",0.0,!,0.0
13,SingleAgent,21,34,concentration,1.0,浓度,0.0,#,0.0,"""",0.0,!,0.0
13,SingleAgent,21,35,concentration,1.0,#,0.0,!,0.0,$,0.0,"""",0.0
13,SingleAgent,21,36,concentration,1.0,#,0.0,!,0.0,$,0.0,"""",0.0
13,SingleAgent,22,0,#{@,0.0,oplast,0.0,ivre,0.0,pery,0.0,Tri,0.0
13,SingleAgent,22,1,less,0.0,itemap,0.0,reuse,0.0,naire,0.0,好不好,0.0
13,SingleAgent,22,2,食物,0.0,违法违规,0.0,相关内容,0.0,Illegal,0.0,hat,0.0
13,SingleAgent,22,3,相关内容,0.0,食物,0.0,违法违规,0.0,Bingo,0.0,sd,0.0
13,SingleAgent,22,4,相关内容,0.0,ist,0.0,违法违规,0.0,sd,0.0,一览,0.0
13,SingleAgent,22,5,ist,0.0,一览,0.0,ation,0.0,vitae,0.0,clude,0.0
13,SingleAgent,22,6,ation,0.001,levels,0.0,ist,0.0,/power,0.0,naire,0.0
13,SingleAgent,22,7,naire,0.001,ation,0.001,levels,0.001,nect,0.001,/power,0.0
13,SingleAgent,22,8,naire,0.001,ation,0.001,aminer,0.001,levels,0.001,nect,0.001
13,SingleAgent,22,9,naire,0.001,ation,0.001,libre,0.001,/power,0.001,ator,0.001
13,SingleAgent,22,10,libre,0.003,/power,0.002,ation,0.001,te,0.001,sn,0.001
13,SingleAgent,22,11,/power,0.003,/se,0.003,libre,0.002,naire,0.002,ation,0.002
13,SingleAgent,22,12,levels,0.008,/power,0.006,naire,0.003,/se,0.003,ious,0.002
13,SingleAgent,22,13,levels,0.004,/se,0.004,bes,0.003,unas,0.003,meric,0.003
13,SingleAgent,22,14,of,0.015,levels,0.01,ของ,0.006,bes,0.006,ation,0.005
13,SingleAgent,22,15,of,0.042,levels,0.009,ation,0.007,ของ,0.006,naire,0.005
13,SingleAgent,22,16,of,0.02,igy,0.009,levels,0.005,ของ,0.005,og,0.004
13,SingleAgent,22,17,of,0.011,igy,0.008,감,0.006,isty,0.005,-specific,0.004
13,SingleAgent,22,18,of,0.01,amine,0.005,base,0.004,isty,0.004,unas,0.004
13,SingleAgent,22,19,of,0.02,/activity,0.006,remaining,0.006,anew,0.005,ious,0.005
13,SingleAgent,22,20,/color,0.024,anew,0.019,isty,0.019,/activity,0.016,/power,0.016
13,SingleAgent,22,21,/activity,0.041,anew,0.038,igy,0.036,of,0.028,Ow,0.018
13,SingleAgent,22,22,igy,0.043,Ow,0.032,anew,0.028,of,0.028,ocard,0.022
13,SingleAgent,22,23,igy,0.091,of,0.085,/power,0.066,/activity,0.04,pf,0.036
13,SingleAgent,22,24,/activity,0.254,/color,0.136,centration,0.083,igy,0.073,Ow,0.073
13,SingleAgent,22,25,/activity,0.17,igy,0.132,centration,0.103,isty,0.103,of,0.071
13,SingleAgent,22,26,of,0.828,/activity,0.077,dissolved,0.028,Ow,0.022,pf,0.007
13,SingleAgent,22,27,of,0.945,/activity,0.015,/ion,0.013,concentration,0.006,centration,0.005
13,SingleAgent,22,28,of,0.977,/ion,0.008,concentration,0.005,/activity,0.003,dissolved,0.003
13,SingleAgent,22,29,of,0.852,centration,0.147,concentration,0.002,/ion,0.0,dissolved,0.0
13,SingleAgent,22,30,of,1.0,của,0.0,ของ,0.0,centration,0.0,/ion,0.0
13,SingleAgent,22,31,of,1.0,của,0.0,ของ,0.0,of,0.0,_of,0.0
13,SingleAgent,22,32,of,1.0,của,0.0,ของ,0.0,_of,0.0,of,0.0
13,SingleAgent,22,33,of,1.0,của,0.0,ของ,0.0,ofApp,0.0,_of,0.0
13,SingleAgent,22,34,of,1.0,của,0.0,Calcium,0.0,ของ,0.0,calcium,0.0
13,SingleAgent,22,35,of,1.0,Calcium,0.0,calcium,0.0,của,0.0,钙,0.0
13,SingleAgent,22,36,of,1.0,#,0.0,!,0.0,$,0.0,"""",0.0
13,SingleAgent,23,0,vox,0.0,cigarettes,0.0,Journalism,0.0,stdin,0.0,EMAIL,0.0
13,SingleAgent,23,1,出现在,0.0,sorts,0.0,董事,0.0,itself,0.0,#else,0.0
13,SingleAgent,23,2,董事,0.0,(,0.0,出现在,0.0,衔接,0.0,会长,0.0
13,SingleAgent,23,3,出现在,0.0,urn,0.0,会长,0.0,sn,0.0,ugin,0.0
13,SingleAgent,23,4,urn,0.0,(,0.0,出现在,0.0,Fountain,0.0,essor,0.0
13,SingleAgent,23,5,出现在,0.0,urn,0.0,anew,0.0,vido,0.0,<<<<,0.0
13,SingleAgent,23,6,aminer,0.0,出现在,0.0,anew,0.0,udas,0.0,guard,0.0
13,SingleAgent,23,7,anew,0.0,vens,0.0,出现在,0.0,A,0.0,r,0.0
13,SingleAgent,23,8,anew,0.001,A,0.0,ления,0.0,te,0.0,atri,0.0
13,SingleAgent,23,9,anew,0.001,te,0.0,在内的,0.0,interest,0.0,mp,0.0
13,SingleAgent,23,10,anew,0.001,在内的,0.0,sn,0.0,казал,0.0,sel,0.0
13,SingleAgent,23,11,anew,0.001,carbohydrates,0.001,在内的,0.0,alist,0.0,—or,0.0
13,SingleAgent,23,12,anew,0.001,在内的,0.001,“,0.001,—or,0.0,carbohydrates,0.0
13,SingleAgent,23,13,anew,0.002,ions,0.002,interest,0.001,"""",0.001,了一,0.001
13,SingleAgent,23,14,"""",0.002,wg,0.001,carbohydrates,0.001,ions,0.001,anew,0.001
13,SingleAgent,23,15,"""",0.002,“,0.002,宗旨,0.001,ions,0.001,both,0.001
13,SingleAgent,23,16,ions,0.005,wg,0.003,某种,0.001,Infos,0.001,在这种,0.001
13,SingleAgent,23,17,ions,0.006,wg,0.004,在内的,0.002,"""",0.001,idon,0.001
13,SingleAgent,23,18,wg,0.013,ions,0.005,OC,0.002,某种,0.002,"""",0.002
13,SingleAgent,23,19,wg,0.018,ions,0.007,不仅仅是,0.003,某种,0.003,这件事,0.002
13,SingleAgent,23,20,wg,0.012,​​,0.01,ions,0.008,`,0.006,Infos,0.004
13,SingleAgent,23,21,wg,0.046,`,0.018,ions,0.017,即将到来,0.006,权益,0.006
13,SingleAgent,23,22,ions,0.038,即将到来,0.019,权益,0.016,​​,0.016,�,0.013
13,SingleAgent,23,23,​​,0.244,​​,0.102,`,0.023,�,0.017,udos,0.014
13,SingleAgent,23,24,ions,0.715,​​,0.141,dissolved,0.017,​​,0.016,hydrogen,0.012
13,SingleAgent,23,25,ions,0.793,calcium,0.177,离子,0.019,chloride,0.009,dissolved,0.002
13,SingleAgent,23,26,ions,0.91,dissolved,0.084,calcium,0.003,chloride,0.002,离子,0.001
13,SingleAgent,23,27,ions,0.996,calcium,0.002,离子,0.0,dissolved,0.0,dissoci,0.0
13,SingleAgent,23,28,ions,1.0,calcium,0.0,离子,0.0,dissolved,0.0,ion,0.0
13,SingleAgent,23,29,ions,0.5,calcium,0.5,离子,0.0,chloride,0.0,free,0.0
13,SingleAgent,23,30,calcium,1.0,Calcium,0.0,钙,0.0,Ca,0.0,ions,0.0
13,SingleAgent,23,31,calcium,1.0,Calcium,0.0,钙,0.0,free,0.0,Ca,0.0
13,SingleAgent,23,32,calcium,1.0,Calcium,0.0,钙,0.0,Ca,0.0,calc,0.0
13,SingleAgent,23,33,calcium,1.0,钙,0.0,Calcium,0.0,calc,0.0,!,0.0
13,SingleAgent,23,34,calcium,1.0,钙,0.0,Calcium,0.0,calc,0.0,!,0.0
13,SingleAgent,23,35,calcium,1.0,Calcium,0.0,钙,0.0,calc,0.0,!,0.0
13,SingleAgent,23,36,calcium,1.0,钙,0.0,#,0.0,"""",0.0,!,0.0
13,SingleAgent,24,0,ials,0.0,amera,0.0,IAL,0.0,dg,0.0,utions,0.0
13,SingleAgent,24,1,Refs,0.0,dioxide,0.0,ref,0.0,自理,0.0,一事,0.0
13,SingleAgent,24,2,ref,0.0,dioxide,0.0,自理,0.0,po,0.0,alc,0.0
13,SingleAgent,24,3,dioxide,0.0,在内的,0.0,s,0.0,ref,0.0,alc,0.0
13,SingleAgent,24,4,dioxide,0.0,encies,0.0,fr,0.0,在内的,0.0,inated,0.0
13,SingleAgent,24,5,inated,0.0,alloy,0.0,encies,0.0,alc,0.0,dioxide,0.0
13,SingleAgent,24,6,在内的,0.001,inated,0.001,-controlled,0.0,alloy,0.0,encies,0.0
13,SingleAgent,24,7,inated,0.001,-controlled,0.001,dioxide,0.001,在内的,0.001,-based,0.001
13,SingleAgent,24,8,inated,0.002,在内的,0.002,ifer,0.001,dioxide,0.001,less,0.001
13,SingleAgent,24,9,dioxide,0.002,ization,0.001,ifer,0.001,对自己,0.001,在内的,0.001
13,SingleAgent,24,10,<|endoftext|>,0.002,-based,0.002,dioxide,0.002,,0.002,-centric,0.001
13,SingleAgent,24,11,在内的,0.004,时空,0.004,的具体,0.003,elsewhere,0.002,-based,0.002
13,SingleAgent,24,12,,0.005,的具体,0.005,-bearing,0.004,ions,0.004,-free,0.003
13,SingleAgent,24,13,ions,0.037,,0.016,-related,0.01,_,0.006,metal,0.006
13,SingleAgent,24,14,ions,0.096,-related,0.027,,0.024,-specific,0.013,"""",0.01
13,SingleAgent,24,15,/,0.036,-related,0.033,,0.026,ions,0.024,"""",0.018
13,SingleAgent,24,16,ions,0.081,-related,0.022,-bound,0.014,-centric,0.013,"""",0.011
13,SingleAgent,24,17,ions,0.086,-centric,0.03,-related,0.028,-specific,0.025,-only,0.011
13,SingleAgent,24,18,ions,0.119,-specific,0.06,-related,0.049,-centric,0.03,1,0.016
13,SingleAgent,24,19,-related,0.099,-centric,0.068,-specific,0.05,ions,0.036,-bound,0.027
13,SingleAgent,24,20,-related,0.512,-centric,0.227,-specific,0.089,-bound,0.011,ions,0.009
13,SingleAgent,24,21,-specific,0.41,-related,0.41,-centric,0.063,ions,0.008,-ion,0.004
13,SingleAgent,24,22,-related,0.625,-specific,0.131,-centric,0.07,ions,0.038,-ion,0.008
13,SingleAgent,24,23,-specific,0.346,ions,0.307,-ion,0.145,-centric,0.077,ion,0.021
13,SingleAgent,24,24,ions,0.984,-ion,0.005,ion,0.005,离子,0.002,esium,0.001
13,SingleAgent,24,25,ions,0.996,离子,0.002,ion,0.001,-ion,0.0,esium,0.0
13,SingleAgent,24,26,ions,1.0,ion,0.0,离子,0.0,-ion,0.0,ium,0.0
13,SingleAgent,24,27,ions,1.0,离子,0.0,ion,0.0,-ion,0.0,esium,0.0
13,SingleAgent,24,28,ions,1.0,离子,0.0,ion,0.0,-ion,0.0,esium,0.0
13,SingleAgent,24,29,ions,1.0,离子,0.0,ion,0.0,ions,0.0,-ion,0.0
13,SingleAgent,24,30,ions,1.0,离子,0.0,ion,0.0,-ion,0.0,Ion,0.0
13,SingleAgent,24,31,ions,1.0,离子,0.0,ion,0.0,Ion,0.0,-ion,0.0
13,SingleAgent,24,32,ions,1.0,离子,0.0,ion,0.0,-ion,0.0,Ion,0.0
13,SingleAgent,24,33,ions,1.0,离子,0.0,ion,0.0,-ion,0.0,Ion,0.0
13,SingleAgent,24,34,ions,1.0,离子,0.0,#,0.0,"""",0.0,!,0.0
13,SingleAgent,24,35,ions,1.0,#,0.0,!,0.0,$,0.0,"""",0.0
13,SingleAgent,24,36,ions,1.0,#,0.0,!,0.0,$,0.0,"""",0.0
13,SingleAgent,25,0,Stark,0.0,access,0.0,EventData,0.0,accesses,0.0,articles,0.0
13,SingleAgent,25,1,Españ,0.0,rary,0.0,簸,0.0,вш,0.0,后排,0.0
13,SingleAgent,25,2,Españ,0.0,后排,0.0,reau,0.0,原因之一,0.0,'/,0.0
13,SingleAgent,25,3,后排,0.0,原因之一,0.0,Españ,0.0,upport,0.0,lastic,0.0
13,SingleAgent,25,4,后排,0.0,'/,0.0,Plaza,0.0,Oversight,0.0,upport,0.0
13,SingleAgent,25,5,后排,0.0,Oversight,0.0,Plaza,0.0,Hook,0.0,'/,0.0
13,SingleAgent,25,6,upport,0.0,izes,0.0,后排,0.0,Lad,0.0,Oversight,0.0
13,SingleAgent,25,7,是如何,0.001,在我国,0.0,upport,0.0,hare,0.0,Hook,0.0
13,SingleAgent,25,8,essa,0.001,是如何,0.001,croll,0.0,钉,0.0,nip,0.0
13,SingleAgent,25,9,文化遗产,0.001,是如何,0.001,下巴,0.001,essa,0.001,清香,0.001
13,SingleAgent,25,10,文化遗产,0.002,Tun,0.002,是如何,0.002,ization,0.001,下巴,0.001
13,SingleAgent,25,11,croll,0.001,束,0.001,ization,0.001,是如何,0.001,eligible,0.001
13,SingleAgent,25,12,',0.002,ization,0.002,具体内容,0.002,croll,0.002,为主体,0.001
13,SingleAgent,25,13,',0.005,是如何,0.003,及其,0.003,狎,0.003,为主体,0.003
13,SingleAgent,25,14,狎,0.004,ization,0.004,掖,0.002,elect,0.002,at,0.002
13,SingleAgent,25,15,ization,0.006,掖,0.006,是如何,0.003,bare,0.002,ucle,0.002
13,SingleAgent,25,16,icals,0.006,钉,0.005,掖,0.004,ization,0.004,elect,0.003
13,SingleAgent,25,17,ization,0.013,icals,0.007,(\,0.006,ysis,0.006,izes,0.004
13,SingleAgent,25,18,(\,0.044,icals,0.009,ions,0.006,izes,0.006,ization,0.005
13,SingleAgent,25,19,(\,0.098,icals,0.026,ization,0.019,equilibrium,0.014,nomin,0.009
13,SingleAgent,25,20,(\,0.226,Binder,0.027,ilent,0.019,elect,0.014,怎么会,0.014
13,SingleAgent,25,21,(\,0.266,Binder,0.049,icals,0.022,elect,0.013,怎么会,0.012
13,SingleAgent,25,22,(\,0.069,auga,0.026,dissolved,0.021,ger,0.019,elect,0.017
13,SingleAgent,25,23,下乡,0.072,owitz,0.052,魄,0.041,(\,0.038,frente,0.034
13,SingleAgent,25,24,倌,0.295,(\,0.229,раствор,0.065,after,0.045,concentration,0.035
13,SingleAgent,25,25,раствор,0.52,(\,0.314,浓度,0.042,concentration,0.042,amidst,0.016
13,SingleAgent,25,26,(\,0.723,раствор,0.111,浓度,0.052,dissolved,0.052,concentration,0.025
13,SingleAgent,25,27,concentration,0.906,浓度,0.095,濃,0.0,ions,0.0,раствор,0.0
